"season","team","team_name","conf","division","div","team_logo_espn","net_rating","off_rating","def_rating","net_epa_pp","net_success_rate","net_yards_per_play","net_available_yards_perc","net_explosiveness","net_negatives","off_total_plays","off_epa_pp","off_success_rate","off_explosiveness","off_negatives","def_total_plays","def_epa_pp","def_success_rate","def_explosiveness","def_negatives","off_season_drives","off_season_plays","off_season_available_yards","off_season_yards_gained","off_season_plays_per_drive","off_season_yards_per_play","off_season_available_yards_perc","def_season_drives","def_season_plays","def_season_available_yards","def_season_yards_gained","def_season_plays_per_drive","def_season_yards_per_play","def_season_available_yards_perc","off_pass_num_plays","off_pass_epa_pp","off_pass_success_rate","off_pass_explosiveness","off_pass_negatives","off_pass_big_plays","off_pass_air_yards_pp","off_pass_completions","off_pass_air_yards_pc","off_pass_yac_pc","off_pass_ypc","off_pass_comp_perc","off_pass_ypa","off_rush_num_plays","off_rush_epa_pp","off_rush_success_rate","off_rush_explosiveness","off_rush_negatives","off_rush_big_plays","off_rush_ypc","def_pass_num_plays","def_pass_epa_pp","def_pass_success_rate","def_pass_explosiveness","def_pass_negatives","def_pass_big_plays","def_pass_air_yards_pp","def_pass_completions","def_pass_air_yards_pc","def_pass_yac_pc","def_pass_ypc","def_pass_comp_perc","def_pass_ypa","def_rush_num_plays","def_rush_epa_pp","def_rush_success_rate","def_rush_explosiveness","def_rush_negatives","def_rush_big_plays","def_rush_ypc"
2017,"ARI","Arizona Cardinals","NFC","NFC West","West","https://a.espncdn.com/i/teamlogos/nfl/500/ari.png",0.465355132781973,0.143062951077204,0.775874752815886,-0.0559250804251189,-0.0112696555463599,-0.0939369956815712,0.0114507858748497,-0.0367639620886773,-0.0010359293399161,1046,-0.15898909203162,0.373804971319312,0.0468320070520762,0.0965583173996176,1005,-0.103064011606501,0.385074626865672,0.0835959691407534,0.0955223880597015,201,1105,14183,5146,5.49751243781095,4.65701357466063,0.362828738630755,200,1052,14224,4998,5.26,4.75095057034221,0.351377952755905,651,-0.142029244618042,0.397849462365591,0.332685137325291,0.0906298003072197,0.0844854070660522,8.92012288786482,339,7.43952802359882,4.29793510324484,11.7374631268437,0.52073732718894,5.59447004608295,395,-0.186940638022098,0.334177215189873,-0.424282898790614,0.106329113924051,0.0126582278481013,3.54430379746835,603,-0.071063539443487,0.432835820895522,0.275947470524919,0.0713101160862355,0.0729684908789386,7.77114427860697,343,6.2069970845481,4.8600583090379,11.067055393586,0.568822553897181,5.87230514096186,402,-0.151064719851021,0.313432835820896,-0.204931282935494,0.131840796019901,0.0223880597014925,3.58955223880597
2017,"WAS","Washington Football Team","NFC","NFC East","East","https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png",0.46465543939689,0.349851073241107,0.483450088983943,-0.032732794915932,-0.0108790774241057,0.07058273375997,-0.0210609649403163,0.0509199300579607,-0.0246015613463218,973,-0.0651053121310669,0.401849948612539,0.134403384648994,0.10174717368962,1037,-0.0323725172151348,0.412729026036644,0.0834834545910335,0.077145612343298,191,1004,13509,5102,5.2565445026178,5.08167330677291,0.377674143163817,195,1082,13598,5422,5.54871794871795,5.01109057301294,0.398735108104133,581,-0.00745157628524871,0.438898450946644,0.426771811832327,0.0895008605851979,0.101549053356282,7.14802065404475,347,5.62824207492795,6.1671469740634,11.7953890489914,0.597246127366609,6.45611015490534,392,-0.150556384902547,0.346938775510204,-0.298928391354874,0.119897959183673,0.0076530612244898,3.71938775510204,573,-0.0848666530870157,0.387434554973822,0.371339208881735,0.0820244328097731,0.0942408376963351,7.8673647469459,306,6.8202614379085,5.24509803921569,12.0653594771242,0.534031413612565,5.97556719022688,464,0.0324532152300974,0.443965517241379,-0.271993586806751,0.0711206896551724,0.0301724137931034,4.65301724137931
2017,"SF","San Francisco 49ers","NFC","NFC West","West","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png",0.461343800442868,0.445885069338526,0.351761608265304,-0.0520230185517486,-0.0178928488754654,-0.028505120705316,-0.0158474970614738,0.056540404112819,-0.00406469240485795,1046,-0.0424881896025334,0.410133843212237,0.121410069192633,0.0879541108986616,1049,0.00953482894921511,0.428026692087703,0.0648696650798135,0.0838894184938036,185,1086,13359,5573,5.87027027027027,5.1316758747698,0.417171944007785,186,1105,13168,5702,5.94086021505376,5.16018099547511,0.433019441069259,648,-0.0389089060613278,0.422839506172839,0.307151291968689,0.0709876543209877,0.0756172839506173,7.42283950617284,362,6.42265193370166,5.27624309392265,11.6988950276243,0.558641975308642,6.0570987654321,398,-0.048315766825401,0.389447236180905,-0.181002775930192,0.115577889447236,0.0201005025125628,4.20100502512563,576,0.0794750398995637,0.460069444444444,0.349086633969317,0.0607638888888889,0.0868055555555556,8.21354166666667,344,6.57848837209302,4.88372093023256,11.4622093023256,0.597222222222222,6.54166666666667,473,-0.0756354913624144,0.389006342494715,-0.281238102531928,0.112050739957717,0.0211416490486258,3.98520084566596
2014,"LAC","Los Angeles Chargers","AFC","AFC West","West","https://a.espncdn.com/i/teamlogos/nfl/500/lac.png",0.461237558702144,0.529091116178718,0.507462549131233,0.0268062762113235,-0.00879795551119777,-0.157188501847353,-0.00467734695288236,0.0450691601884868,-0.0114110299566,1005,0.0110260164642855,0.426865671641791,0.0622247774369147,0.0965174129353234,987,-0.015780259747038,0.435663627152989,0.0171556172484279,0.0851063829787234,174,1064,12813,5463,6.11494252873563,5.1343984962406,0.42636384921564,180,1046,12841,5535,5.81111111111111,5.29158699808795,0.431041196168523,610,0.103185525943821,0.480327868852459,0.339622474428545,0.0786885245901639,0.0934426229508197,8.0344262295082,380,6.23421052631579,5.07105263157895,11.3052631578947,0.622950819672131,6.71803278688525,395,-0.131296263997782,0.344303797468354,-0.366161539436236,0.124050632911392,0.0151898734177215,3.46835443037975,550,0.0488263085630782,0.447272727272727,0.274850727974207,0.06,0.0854545454545454,7.60363636363636,320,5.6125,5.653125,11.265625,0.581818181818182,6.23090909090909,437,-0.0970928743249875,0.421052631578947,-0.307174613642141,0.116704805491991,0.0274599542334096,4.54691075514874
2017,"DET","Detroit Lions","NFC","NFC North","North","https://a.espncdn.com/i/teamlogos/nfl/500/det.png",0.460624013087299,0.39989731018262,0.400102922944632,0.0100101121744876,-0.0217752898840464,-0.123986325401466,0.00344951742590743,0.0542748953377854,-0.0309006397441024,976,-0.0561356758105809,0.401639344262295,0.153704494976405,0.11577868852459,1025,-0.0661457879850684,0.423414634146341,0.0994295996386198,0.0848780487804878,185,1034,12927,5415,5.58918918918919,5.23694390715667,0.418890693896496,192,1075,13872,5763,5.59895833333333,5.36093023255814,0.415441176470588,621,0.0363547557000929,0.450885668276973,0.413284237017244,0.0982286634460548,0.0982286634460548,7.34460547504026,374,6.27540106951872,5.67647058823529,11.951871657754,0.602254428341385,6.74235104669887,355,-0.217928796847562,0.315492957746479,-0.300377250959822,0.146478873239437,0.0197183098591549,3.46478873239437,607,-0.0652971022640468,0.441515650741351,0.294944107880947,0.0757825370675453,0.0741350906095552,7.98517298187809,366,5.6120218579235,5.6448087431694,11.2568306010929,0.602965403624382,6.41515650741351,418,-0.0673782095943032,0.397129186602871,-0.184487401564951,0.0980861244019139,0.0191387559808612,4.34688995215311
2017,"TEN","Tennessee Titans","AFC","AFC South","South","https://a.espncdn.com/i/teamlogos/nfl/500/ten.png",0.460295790571564,0.340298586850076,0.491870662139897,-0.0524485160285378,-0.0123386598672854,0.0556391971280563,-0.0276487067534772,0.0491375268125023,-0.0106417180051629,1084,-0.0697422542517286,0.415129151291513,0.0586514174550022,0.0913284132841328,1165,-0.0172937382231908,0.427467811158798,0.00951389064249988,0.08068669527897,208,1137,14914,5614,5.46634615384615,4.93755496921724,0.376424835724822,206,1211,14631,5912,5.87864077669903,4.88191577208918,0.4040735424783,610,-0.101112527881713,0.416393442622951,0.233328167084416,0.0786885245901639,0.0737704918032787,8.36065573770492,347,6.84726224783862,4.25648414985591,11.1037463976945,0.568852459016393,5.88196721311475,474,-0.02937122700639,0.413502109704641,-0.166143555696775,0.107594936708861,0.029535864978903,4.4704641350211,737,0.059069734890118,0.466757123473541,0.255750610275355,0.0705563093622795,0.0583446404341927,7.32157394843962,428,5.64018691588785,5.34345794392523,10.9836448598131,0.580732700135685,5.99864314789688,428,-0.148788784215033,0.35981308411215,-0.414496535454262,0.0981308411214953,0.00934579439252336,3.74065420560748
2015,"LV","Las Vegas Raiders","AFC","AFC West","West","https://a.espncdn.com/i/teamlogos/nfl/500/lv.png",0.454998974107097,0.425945176870359,0.526374546054689,-0.0429256119958653,-0.0365073955674751,-0.0683296959853825,-0.0416355433957087,0.11949871557378,0.0117258546668198,998,-0.0505756024731981,0.398797595190381,0.157666283886046,0.0751503006012024,1082,-0.00764999047733277,0.435304990757856,0.0381675683122656,0.0868761552680222,195,1037,13722,5327,5.31794871794872,5.13693346190935,0.388208715930622,191,1140,13805,5934,5.96858638743455,5.20526315789474,0.429844259326331,640,-0.0195741011548448,0.4296875,0.374372289579346,0.06875,0.0828125,7.4109375,373,6.11260053619303,4.98927613941019,11.0697050938338,0.5828125,6.0640625,358,-0.105997280807684,0.343575418994413,-0.229741100593597,0.0865921787709497,0.0279329608938547,4.10335195530726,684,0.0233396043570175,0.457602339181287,0.182304001806194,0.0774853801169591,0.0818713450292398,7.57748538011696,404,5.52227722772277,5.24009900990099,10.769801980198,0.590643274853801,6.0672514619883,398,-0.060908490142397,0.396984924623116,-0.209544292265239,0.103015075376884,0.0201005025125628,4.23618090452261
2020,"CAR","Carolina Panthers","NFC","NFC South","South","https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png",0.454310712432367,0.518234613610839,0.351485599950036,-0.0725716117550161,-0.0192395247396789,-0.0297778323070155,-0.0151078637776785,-0.00651065931096392,-0.0161259527970744,959,0.00626657258419908,0.453597497393118,0.0849262420838679,0.086548488008342,994,0.0788381843392151,0.472837022132797,0.0914369013948318,0.0704225352112676,149,999,10668,5594,6.70469798657718,5.5995995995996,0.524371953505812,151,1028,10727,5787,6.80794701986755,5.62937743190662,0.53947981728349,568,0.0181421253895727,0.464788732394366,0.251971382745713,0.0792253521126761,0.0950704225352113,6.94366197183099,364,5.59615384615385,5.39285714285714,11.0054945054945,0.640845070422535,6.6830985915493,391,-0.0109848698542977,0.437340153452685,-0.157737798570679,0.0971867007672634,0.0153452685421995,4.32225063938619,611,0.0935587351357214,0.471358428805237,0.270651797437123,0.0654664484451719,0.0818330605564648,6.77741407528642,398,5.31658291457286,4.79396984924623,10.1105527638191,0.65139116202946,6.26350245499182,383,0.0553544858100629,0.475195822454308,-0.194464669053836,0.0783289817232376,0.0287206266318538,5.01566579634465
2019,"IND","Indianapolis Colts","AFC","AFC South","South","https://a.espncdn.com/i/teamlogos/nfl/500/ind.png",0.452593927647527,0.495593366753774,0.359230165772009,-0.011889900620637,0.00746677141826796,-0.337495646116335,-0.00510206982978828,-0.031619460607881,0.00576455789672521,987,-0.00494299513141201,0.440729483282675,0.0917217410351817,0.0800405268490375,944,0.00694690548922503,0.433262711864407,0.123341201643063,0.0858050847457627,155,1044,11121,5261,6.73548387096774,5.03927203065134,0.47306896861793,157,990,11132,5323,6.30573248407643,5.37676767676768,0.478171038447718,536,-0.0545827039991338,0.42910447761194,0.300734299360472,0.0634328358208955,0.0708955223880597,7.63059701492537,301,5.40863787375415,5.41528239202658,10.8239202657807,0.561567164179104,5.69776119402985,451,0.0540523129685855,0.454545454545455,-0.15668342806095,0.0997782705099778,0.0288248337028825,4.66075388026608,593,0.0682582391053105,0.475548060708263,0.33990790212428,0.0809443507588533,0.0843170320404722,7.25126475548061,388,6.09020618556701,4.69329896907217,10.7835051546392,0.654300168634064,6.64080944350759,351,-0.0966360598507712,0.361823361823362,-0.242539292332327,0.094017094017094,0.0227920227920228,4.31339031339031
2015,"BAL","Baltimore Ravens","AFC","AFC North","North","https://a.espncdn.com/i/teamlogos/nfl/500/bal.png",0.449991079584518,0.418338792252932,0.511012875297422,-0.0978035202959197,0.0159571287631917,-0.378321890706877,-0.000125909973075267,-0.0972751010267241,0.0233956919489372,1079,-0.0736359511974816,0.427247451343837,0.0289956049026464,0.0713623725671918,992,0.0241675690984381,0.411290322580645,0.126270705929371,0.094758064516129,186,1125,13523,5626,6.04838709677419,5.00088888888889,0.416031945574207,187,1039,13430,5589,5.55614973262032,5.37921077959577,0.416157855547282,697,-0.0345319414421555,0.446197991391679,0.220224133111492,0.0516499282639885,0.0774748923959828,7.29268292682927,426,5.31220657276995,4.99530516431925,10.443661971831,0.611190817790531,6.13055954088953,382,-0.144985414023299,0.392670157068063,-0.319921369342289,0.107329842931937,0.0183246073298429,3.87696335078534,585,0.108967807832115,0.441025641025641,0.399145867415852,0.0905982905982906,0.0871794871794872,7.38803418803419,350,6.00571428571429,5.32857142857143,11.3057142857143,0.598290598290598,6.39145299145299,407,-0.0977197519315402,0.368550368550369,-0.265945435273557,0.100737100737101,0.0221130221130221,4.11793611793612
2018,"JAX","Jacksonville Jaguars","AFC","AFC South","South","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png",0.4498414654817,0.265741267382497,0.697807813684563,-0.0927479380218602,0.0111496263316903,-0.475113810873939,-0.0404086966249912,-0.0875232776966639,-0.00528011872581756,993,-0.123138977236664,0.404833836858006,0.0398782284902122,0.0926485397784491,950,-0.0303910392148039,0.393684210526316,0.127401506186876,0.0873684210526316,179,1027,13012,4645,5.73743016759777,4.52288218111003,0.356978173993237,179,998,12552,4988,5.57541899441341,4.99799599198397,0.397386870618228,589,-0.150526505321206,0.412563667232598,0.22357610917217,0.0967741935483871,0.0696095076400679,6.40577249575552,327,4.87461773700306,5.55963302752294,10.4587155963303,0.555178268251273,5.2597623089983,404,-0.0832101305985568,0.393564356435644,-0.2279387312169,0.0866336633663366,0.0222772277227723,4.17079207920792,533,-0.00890739762074375,0.429643527204503,0.304616846200144,0.0731707317073171,0.0694183864915572,7.43339587242026,311,5.508038585209,5.2508038585209,10.7588424437299,0.583489681050657,5.83302063789869,417,-0.057850945616804,0.347721822541966,-0.0991111466358376,0.105515587529976,0.026378896882494,4.5083932853717
